Region,League,Year,Dataset,Team,Player,Pos,GP,WAR,WAR_per_game,CPS,repl_CPS,z_DMG_GOLD_ratio,z_CSPM,z_DPM_adj,z_neg_DTH,z_EGPM_adj,z_GD10_adj,z_XPD10_adj,z_KP_residual,z_KS_pct,z_CTR_adj_GD10,z_TLDPS,z_neg_DTH_adj,z_D_P15_adj,z_WCPM_type3,z_JSAD,z_CSD10_adj,z_CWPM_type3,z_WPM_type3
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Movistar KOI,Myrwn,Top,85,57.1004,0.672,0.8076,-0.3645,,,,,,,1.1429,0.3667,,0.9816,0.7629,0.1105,1.178,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Karmine Corp,Canna,Top,87,46.1751,0.531,0.5833,-0.3645,,,,,,,0.5322,0.0219,,1.171,0.8757,0.6124,-0.0885,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Rogue,Adam,Top,37,40.2345,1.087,0.4614,-0.3645,,,,,,,0.0963,1.6626,,1.2985,-0.1399,0.3653,-0.0841,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,G2 Esports,BrokenBlade,Top,73,25.3889,0.348,0.1567,-0.3645,,,,,,,-0.6327,-0.3248,,0.8837,1.0443,-0.1057,-0.1952,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Fnatic,Oscarinin,Top,80,17.2099,0.215,-0.0112,-0.3645,,,,,,,-0.0623,0.2617,,-0.2198,0.3514,-0.7056,-0.1923,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Vitality,Naak Nako,Top,52,16.2119,0.312,-0.0317,-0.3645,,,,,,,-0.1453,-0.009,,-0.1221,0.5117,-0.929,-0.1071,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team BDS,Irrelevant,Top,38,4.5957,0.121,-0.2701,-0.3645,,,,,,,0.2948,-0.0856,,-0.5119,-0.5141,-0.5172,-0.7394,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,GiantX,Lot,Top,57,-4.5957,-0.081,-0.4588,-0.3645,,,,,,,-0.6166,-0.2397,,-0.0995,-0.7198,0.2808,-1.019,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Heretics,Carlsen,Top,54,-18.2319,-0.338,-0.7387,-0.3645,,,,,,,-0.2611,-0.449,,-1.196,-1.3967,0.9956,-1.7705,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,SK Gaming,JNX,Top,28,-27.949,-0.998,-0.9381,-0.3645,,,,,,,-1.921,-0.0601,,-1.3724,-0.9357,-0.3856,0.2951,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,G2 Esports,SkewMond,Jungle,73,65.4372,0.896,1.0489,-0.2942,,,,,1.8441,0.5912,,-0.0971,,,,1.9035,,0.6849,1.2247,1.3512,0.5572,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Movistar KOI,Elyoya,Jungle,85,45.8969,0.54,0.6479,-0.2942,,,,,0.9877,0.7216,,0.4942,,,,1.1523,,0.7239,0.3104,0.2005,1.8464,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Fnatic,Razork,Jungle,80,39.3468,0.492,0.5134,-0.2942,,,,,0.8048,0.359,,0.3261,,,,-0.7752,,0.994,0.9605,0.3051,-0.2326,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team BDS,113,Jungle,38,34.0969,0.897,0.4057,-0.2942,,,,,-0.0924,1.7003,,1.1414,,,,-1.831,,-0.6778,0.6787,0.7351,-0.8877,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,GiantX,ISMA,Jungle,50,30.7328,0.615,0.3366,-0.2942,,,,,0.3544,0.7045,,0.7671,,,,-0.7629,,-0.2395,0.3633,0.606,-0.6825,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Heretics,Sheo,Jungle,54,27.215,0.504,0.2644,-0.2942,,,,,0.3486,0.6572,,0.5521,,,,-0.3217,,-1.3158,0.7285,1.175,-1.5771,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Karmine Corp,Yike,Jungle,87,18.8082,0.216,0.0919,-0.2942,,,,,0.717,-0.0814,,0.0016,,,,-1.0258,,-0.9611,0.6365,-0.1761,0.1804,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Vitality,Lyncas,Jungle,52,-1.0296,-0.02,-0.3153,-0.2942,,,,,-0.1803,-0.5671,,-0.2991,,,,0.7492,,-0.6699,-0.2996,-0.566,-0.1391,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Rogue,Malrang,Jungle,27,-7.8546,-0.291,-0.4554,-0.2942,,,,,-1.4495,-0.6725,,1.5433,,,,0.0752,,-0.1761,-0.6805,-2.3046,0.1167,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,SK Gaming,Boukada,Jungle,31,-23.9124,-0.771,-0.785,-0.2942,,,,,-0.9491,-0.4125,,-1.1786,,,,-0.0887,,0.003,-0.8565,-0.7228,-0.5391,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team BDS,nuc,Middle,50,49.7561,0.995,0.9196,-0.1016,1.2459,,1.4081,0.4839,-0.1027,0.6059,-0.2388,2.3488,0.722,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,GiantX,Jackies,Middle,57,22.1468,0.389,0.353,-0.1016,0.3086,,0.6622,-0.8668,0.5499,0.2457,0.8212,0.2675,0.9761,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Vitality,Czajek,Middle,52,19.9386,0.383,0.3076,-0.1016,0.0235,,0.5176,0.9123,-0.2134,0.6588,0.4333,0.1394,0.1822,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Movistar KOI,Jojopyun,Middle,85,19.5969,0.231,0.3006,-0.1016,0.2745,,0.1429,-0.8232,0.4349,1.4777,1.0531,-0.0663,-0.4675,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Karmine Corp,Vladi,Middle,87,17.7959,0.205,0.2637,-0.1016,0.4589,,0.5486,0.3732,0.5395,-0.0826,-0.8148,0.7891,0.0125,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Rogue,Larssen,Middle,37,15.3828,0.416,0.2141,-0.1016,-0.2003,,-0.5176,1.1048,-1.05,0.5164,1.653,0.1558,0.3432,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Fnatic,Humanoid,Middle,57,10.8519,0.19,0.1211,-0.1016,-0.0131,,0.9698,0.0565,1.3962,-0.1426,-0.0122,-1.167,0.7916,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,G2 Esports,Caps,Middle,73,4.5491,0.062,-0.0082,-0.1016,-0.8655,,-0.4183,-0.2923,0.6537,1.1289,0.4268,-0.4849,0.3128,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Fnatic,Poby,Middle,23,-4.5491,-0.198,-0.195,-0.1016,-1.6591,,-0.4333,1.8507,1.2808,-0.3627,-0.7147,0.3133,-0.5409,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Heretics,Kamiloo,Middle,54,-12.9339,-0.24,-0.3671,-0.1016,0.8347,,-0.0109,-1.1526,-0.3817,-2.0776,-2.115,0.1358,1.2326,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,SK Gaming,Reeker,Middle,28,-17.7936,-0.635,-0.4668,-0.1016,1.3361,,-0.3616,-0.135,-1.7393,-1.0142,-0.6257,-1.0272,-1.4167,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Fnatic,Upset,ADC,80,41.2549,0.516,0.7166,-0.1301,-0.877,0.3376,0.3572,2.3043,1.2752,1.9456,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team BDS,Ice,ADC,50,28.816,0.576,0.4613,-0.1301,-1.1613,1.2814,0.9846,0.8186,0.7042,0.7473,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Karmine Corp,Caliste,ADC,87,27.5059,0.316,0.4344,-0.1301,-0.5813,1.0556,0.7816,0.306,1.4005,0.2977,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,GiantX,Noah,ADC,57,21.3621,0.375,0.3083,-0.1301,0.5916,0.1331,1.2985,-0.5721,0.5764,-0.8012,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,G2 Esports,Hans Sama,ADC,73,15.0119,0.206,0.178,-0.1301,0.3555,-0.1529,0.0724,0.1044,0.1588,0.6789,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Vitality,Carzzy,ADC,52,10.2287,0.197,0.0798,-0.1301,0.8737,-1.1719,0.9322,-0.5329,-0.4322,-0.0093,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Movistar KOI,Supa,ADC,85,7.9464,0.093,0.033,-0.1301,-1.112,0.932,-0.002,-0.0534,0.9793,0.5656,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Heretics,Flakked,ADC,54,-2.6488,-0.049,-0.1845,-0.1301,0.2782,0.2233,-0.316,-0.3989,-0.582,-0.7153,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,SK Gaming,Keduii,ADC,28,-14.0518,-0.502,-0.4186,-0.1301,-0.2449,-0.0743,-1.1815,0.5716,-0.6843,-1.3236,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Rogue,Patrik,ADC,29,-17.2907,-0.596,-0.485,-0.1301,1.9161,-2.3959,0.1111,-1.8844,-1.825,-0.2238,,,,,,,,,,,,
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Movistar KOI,Alvaro,Support,85,42.0809,0.495,0.5609,-0.3028,,,,0.3189,,0.3237,,1.2117,,,,,,-0.1472,,,-0.0404,0.7911
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Fnatic,Mikyx,Support,80,28.6378,0.358,0.285,-0.3028,,,,-0.448,,0.887,,-0.2641,,,,,,0.4931,,,0.5339,0.6408
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team BDS,Parus,Support,50,28.1489,0.563,0.275,-0.3028,,,,-0.0112,,0.4127,,0.4352,,,,,,0.0458,,,-0.0974,0.6577
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Heretics,Stend,Support,54,25.3498,0.469,0.2175,-0.3028,,,,1.0067,,-0.6467,,0.6957,,,,,,0.5865,,,-0.8848,-0.2203
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,GiantX,Jun,Support,57,23.5001,0.412,0.1796,-0.3028,,,,1.4469,,-0.4701,,0.204,,,,,,-0.8067,,,-0.0029,0.5458
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Rogue,Execute,Support,27,20.9376,0.775,0.127,-0.3028,,,,-0.8777,,0.1679,,-0.9877,,,,,,-0.2039,,,1.7229,1.5808
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Karmine Corp,Targamas,Support,87,8.2124,0.094,-0.1342,-0.3028,,,,0.123,,-0.6626,,0.038,,,,,,1.0535,,,-0.9877,-1.0107
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,SK Gaming,Loopy,Support,37,1.7723,0.048,-0.2664,-0.3028,,,,0.4416,,0.2657,,-0.6469,,,,,,-0.0925,,,0.6756,-1.0696
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,G2 Esports,Labrov,Support,73,0.0,0.0,-0.3028,-0.3028,,,,-0.5268,,0.6075,,0.0589,,,,,,-1.1345,,,-0.2496,-0.2876
Europe,LEC,2025,Winter + Winter PO + Spring + Spring PO + Summer + Summer PO,Team Vitality,Nisqy,Support,21,-4.9588,-0.236,-0.4046,-0.3028,,,,-0.8122,,-0.3929,,-0.8234,,,,,,-0.4493,,,0.0502,-0.0972
Europe,LEC,2026,Spring + Versus + Versus PO,Team Vitality,Naak Nako,Top,36,38.2175,1.062,0.6388,-0.266,,,,,,,1.1152,-0.1852,,1.7035,0.7685,0.1006,-0.6999,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Shifters,Rooster,Top,20,36.347,1.817,0.5945,-0.266,,,,,,,1.0397,0.432,,1.0693,0.3204,0.8997,-0.6072,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp,Canna,Top,38,35.4794,0.934,0.5739,-0.266,,,,,,,0.794,-0.2258,,0.9186,0.5474,0.6857,0.6611,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Natus Vincere,Maynter,Top,31,34.8329,1.124,0.5586,-0.266,,,,,,,-0.1545,1.4586,,-0.3644,1.0254,0.442,1.3258,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Team Heretics,Tracyn,Top,32,16.5216,0.516,0.1251,-0.266,,,,,,,0.7191,-0.2261,,0.3126,-0.3409,0.8228,-0.6466,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,SK Gaming,Wunder,Top,29,15.8377,0.546,0.1089,-0.266,,,,,,,-0.132,-0.5972,,0.3577,0.2019,-0.1112,1.3851,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,GiantX,Lot,Top,37,8.7705,0.237,-0.0584,-0.266,,,,,,,-0.1955,2.2547,,-0.3751,-0.9496,0.1455,-0.6857,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Fnatic,Empyros,Top,25,6.3154,0.253,-0.1165,-0.266,,,,,,,-0.4242,-0.1756,,-0.1973,-0.2772,-0.1837,1.3318,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,G2 Esports,BrokenBlade,Top,35,1.3169,0.038,-0.2348,-0.266,,,,,,,-0.4169,-0.577,,-0.0708,0.231,0.3285,-1.2404,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Movistar KOI,Myrwn,Top,35,-3.9507,-0.113,-0.3595,-0.266,,,,,,,-0.0962,-1.4551,,-0.5437,-0.2297,0.3598,-0.1419,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp Blue,Tao,Top,11,-5.962,-0.542,-0.4071,-0.266,,,,,,,0.3851,0.0849,,-0.5917,-0.9625,-0.6394,-1.2284,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Los Ratones,Baus,Top,11,-48.8974,-4.445,-1.4236,-0.266,,,,,,,-2.6338,-0.7882,,-2.2186,-0.3347,-2.8504,0.5463,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Natus Vincere,Rhilech,Jungle,31,60.6752,1.957,1.0186,-0.4177,,,,,1.6112,1.2719,,0.8763,,,,0.7825,,-0.3069,0.7489,1.343,0.0616,
Europe,LEC,2026,Spring + Versus + Versus PO,G2 Esports,SkewMond,Jungle,35,53.3061,1.523,0.8442,-0.4177,,,,,1.0298,1.0509,,0.6083,,,,0.3212,,0.2487,0.7621,1.0904,1.026,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp,Yike,Jungle,38,43.0425,1.133,0.6012,-0.4177,,,,,1.2837,0.6376,,0.1411,,,,-0.1772,,-0.1779,0.6384,0.7303,0.2369,
Europe,LEC,2026,Spring + Versus + Versus PO,Movistar KOI,Elyoya,Jungle,35,38.2084,1.092,0.4868,-0.4177,,,,,0.6504,-1.6393,,1.2866,,,,1.2297,,0.9396,-0.0947,0.0989,2.2022,
Europe,LEC,2026,Spring + Versus + Versus PO,GiantX,ISMA,Jungle,37,20.2325,0.547,0.0612,-0.4177,,,,,0.0894,0.4139,,0.8832,,,,0.6325,,-0.8401,-0.0709,-0.3116,-1.1054,
Europe,LEC,2026,Spring + Versus + Versus PO,Team Heretics,Sheo,Jungle,30,17.1381,0.571,-0.012,-0.4177,,,,,-0.3476,0.2233,,0.2588,,,,-0.7747,,0.3337,-0.0143,0.3838,-0.5572,
Europe,LEC,2026,Spring + Versus + Versus PO,Fnatic,Razork,Jungle,25,11.9813,0.479,-0.1341,-0.4177,,,,,-0.0307,-0.0531,,0.7982,,,,-2.0784,,1.2152,0.1558,-1.3949,-0.6471,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp Blue,Yukino,Jungle,11,11.7574,1.069,-0.1394,-0.4177,,,,,-0.25,-0.6066,,-0.3516,,,,-0.802,,-1.642,-0.1609,1.6493,-0.3227,
Europe,LEC,2026,Spring + Versus + Versus PO,Los Ratones,Velja,Jungle,11,1.0361,0.094,-0.3932,-0.4177,,,,,-0.4508,-1.2778,,0.2374,,,,-1.3125,,-0.2276,-0.4152,-0.2544,-0.1159,
Europe,LEC,2026,Spring + Versus + Versus PO,Team Vitality,Lyncas,Jungle,36,-3.1084,-0.086,-0.4913,-0.4177,,,,,0.0523,0.0266,,-1.4565,,,,0.9742,,-0.99,-0.5425,-0.5869,0.1439,
Europe,LEC,2026,Spring + Versus + Versus PO,SK Gaming,Skeanz,Jungle,29,-3.2846,-0.113,-0.4955,-0.4177,,,,,-0.4271,-0.978,,-0.2125,,,,0.9496,,-0.6654,-0.2721,-1.0301,-0.1073,
Europe,LEC,2026,Spring + Versus + Versus PO,Shifters,Boukada,Jungle,20,-8.8008,-0.44,-0.6261,-0.4177,,,,,-1.0868,-0.6682,,-0.9664,,,,0.4207,,-0.0003,-1.1424,-0.3075,0.935,
Europe,LEC,2026,Spring + Versus + Versus PO,G2 Esports,Caps,Middle,35,35.1354,1.004,0.6257,-0.206,-0.3964,,0.0525,0.6995,1.0112,1.0956,0.6791,1.0146,1.4424,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,GiantX,Jackies,Middle,37,23.2384,0.628,0.3441,-0.206,0.4441,,0.3499,1.1071,0.6076,0.1567,0.1125,-0.0245,0.1774,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Movistar KOI,Jojopyun,Middle,35,20.0095,0.572,0.2676,-0.206,0.1239,,1.1958,-1.6464,0.564,1.2579,1.1636,0.0708,-0.8415,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Los Ratones,Nemesis,Middle,11,16.9685,1.543,0.1957,-0.206,1.6499,,0.6385,1.2378,0.4454,-1.9442,-0.2682,0.4219,-1.1132,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp,kyeahoo,Middle,38,10.7503,0.283,0.0484,-0.206,-0.0165,,0.7424,-0.1253,0.7614,0.8468,1.3313,-1.4593,-1.2734,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Shifters,nuc,Middle,20,9.8938,0.495,0.0282,-0.206,-0.1909,,-1.6412,-0.1761,-1.0954,1.1396,0.8026,0.4567,0.3792,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Fnatic,Vladi,Middle,25,9.6583,0.386,0.0226,-0.206,0.4872,,-0.8915,0.3722,-1.0277,-0.7187,-0.74,1.6985,0.0689,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Team Heretics,Serin,Middle,32,5.0613,0.158,-0.0862,-0.206,1.2195,,-0.8191,1.0651,-2.3236,-1.198,-1.4975,-0.0171,2.0964,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Natus Vincere,Poby,Middle,31,1.7659,0.057,-0.1642,-0.206,-0.8538,,-1.1099,0.3999,0.4904,-0.4781,0.6019,0.05,0.3252,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp Blue,Kamiloo,Middle,11,-5.2976,-0.482,-0.3315,-0.206,0.0818,,0.074,-0.7574,-0.3841,-0.3805,-1.7753,0.1506,-0.2905,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Team Vitality,Humanoid,Middle,36,-10.531,-0.293,-0.4554,-0.206,-0.2342,,1.7283,-1.6452,0.3825,-0.0417,-0.5893,-2.1161,-0.7247,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,SK Gaming,LIDER,Middle,29,-12.2077,-0.421,-0.495,-0.206,-2.3144,,-0.3196,-0.5311,0.5682,0.2647,0.1792,-0.246,-0.2462,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Movistar KOI,Supa,ADC,35,46.2904,1.323,0.7406,-0.3552,0.5646,0.6265,1.3252,0.6978,1.2985,-0.4795,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp,Caliste,ADC,38,35.2911,0.929,0.4802,-0.3552,-0.4134,1.8179,0.2542,0.7724,1.2556,-0.3666,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,SK Gaming,Jopa,ADC,29,34.2968,1.183,0.4567,-0.3552,0.8256,-0.4367,1.2282,0.7084,-0.4601,-0.3556,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Team Vitality,Carzzy,ADC,36,28.3291,0.787,0.3154,-0.3552,1.2747,-1.2496,1.2465,-0.4627,-0.2773,0.5584,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Fnatic,Upset,ADC,25,26.1249,1.045,0.2632,-0.3552,-0.8471,0.7244,-0.1748,1.7849,0.7881,-0.513,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,G2 Esports,Hans Sama,ADC,35,20.6816,0.591,0.1344,-0.3552,0.0446,-0.1146,-0.2179,0.3633,0.134,1.0452,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Natus Vincere,SamD,ADC,31,17.6708,0.57,0.0631,-0.3552,-0.3957,0.8949,-0.1571,-0.738,0.7931,1.2153,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Shifters,Paduck,ADC,20,11.0659,0.553,-0.0933,-0.3552,1.1814,-1.4169,0.5168,-0.841,-0.4381,-0.5081,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp Blue,Hazel,ADC,11,3.8467,0.35,-0.2642,-0.3552,0.6367,-1.0865,-0.0019,0.7872,-1.6423,-2.3723,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,GiantX,Noah,ADC,37,-11.5402,-0.312,-0.6284,-0.3552,0.3622,-0.7293,-0.904,-1.6905,-1.1588,0.5687,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Los Ratones,Crownie,ADC,11,-12.5346,-1.14,-0.652,-0.3552,-1.9057,0.3818,-1.7548,-0.3758,0.8298,1.0656,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Team Heretics,Ice,ADC,32,-19.4617,-0.608,-0.8159,-0.3552,-1.328,0.5883,-1.3603,-1.0061,-1.1226,0.1418,,,,,,,,,,,,
Europe,LEC,2026,Spring + Versus + Versus PO,Los Ratones,Rekkles,Support,11,53.2722,4.843,0.9152,-0.3459,,,,2.8954,,-0.9273,,1.6708,,,,,,0.8315,,,1.0256,0.0436
Europe,LEC,2026,Spring + Versus + Versus PO,Team Vitality,Fleshy,Support,36,38.8676,1.08,0.5742,-0.3459,,,,0.4494,,1.6198,,-1.383,,,,,,1.6091,,,0.2917,0.7341
Europe,LEC,2026,Spring + Versus + Versus PO,GiantX,Jun,Support,37,30.1209,0.814,0.3671,-0.3459,,,,-0.0796,,0.8698,,-0.3081,,,,,,-0.0704,,,0.1628,1.178
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp Blue,Prime,Support,11,26.0293,2.366,0.2703,-0.3459,,,,0.6974,,-0.9454,,-0.8167,,,,,,0.2876,,,1.1776,1.4766
Europe,LEC,2026,Spring + Versus + Versus PO,Natus Vincere,Parus,Support,31,24.3433,0.785,0.2304,-0.3459,,,,-0.299,,-1.1315,,1.498,,,,,,-0.1108,,,-0.1975,0.6943
Europe,LEC,2026,Spring + Versus + Versus PO,SK Gaming,Mikyx,Support,29,19.2198,0.663,0.1091,-0.3459,,,,-0.6696,,0.281,,-0.3042,,,,,,0.8182,,,-0.0637,0.41
Europe,LEC,2026,Spring + Versus + Versus PO,Shifters,Trymbi,Support,20,16.7416,0.837,0.0504,-0.3459,,,,-0.5861,,1.8344,,1.3934,,,,,,0.8715,,,-1.8735,-1.5617
Europe,LEC,2026,Spring + Versus + Versus PO,Movistar KOI,Alvaro,Support,35,10.9179,0.312,-0.0875,-0.3459,,,,-0.4307,,-0.4664,,0.0297,,,,,,0.2126,,,-0.016,-0.3249
Europe,LEC,2026,Spring + Versus + Versus PO,Fnatic,Lospa,Support,25,3.138,0.126,-0.2717,-0.3459,,,,0.0278,,-1.0586,,-0.0942,,,,,,-1.9892,,,1.5109,0.705
Europe,LEC,2026,Spring + Versus + Versus PO,Team Heretics,Way,Support,16,0.0,0.0,-0.3459,-0.3459,,,,0.0694,,-0.397,,-0.4545,,,,,,-0.3043,,,0.2807,-0.3997
Europe,LEC,2026,Spring + Versus + Versus PO,Team Heretics,Stend,Support,16,-8.6383,-0.54,-0.5504,-0.3459,,,,-1.1277,,-0.2356,,-1.366,,,,,,0.2756,,,0.2712,-0.3092
Europe,LEC,2026,Spring + Versus + Versus PO,Karmine Corp,Busio,Support,38,-8.7999,-0.232,-0.5543,-0.3459,,,,-0.2188,,-0.1881,,0.354,,,,,,-1.0369,,,-1.5676,-0.8522
Europe,LEC,2026,Spring + Versus + Versus PO,G2 Esports,Labrov,Support,35,-19.1788,-0.548,-0.8,-0.3459,,,,-0.7279,,0.745,,-0.2193,,,,,,-1.3945,,,-1.002,-1.7938
Americas,CBLOL,2026,Split 1 + Cup,LOUD,xyno,Top,31,40.3409,1.301,0.7857,-0.4444,,,,,,,1.2273,2.1219,,0.8474,-0.1051,1.5248,-0.9269,,,,,
Americas,CBLOL,2026,Split 1 + Cup,RED Canids,zynts,Top,11,36.213,3.292,0.6598,-0.4444,,,,,,,2.0478,-1.31,,1.7433,0.3844,1.0191,-1.1512,,,,,
Americas,CBLOL,2026,Split 1 + Cup,LØS,Zest,Top,27,35.0775,1.299,0.6252,-0.4444,,,,,,,0.2555,-0.7311,,0.8802,1.4305,-0.1428,1.9563,,,,,
Americas,CBLOL,2026,Split 1 + Cup,FURIA,Guigo,Top,34,22.887,0.673,0.2535,-0.4444,,,,,,,0.3703,0.835,,0.5404,0.2643,-0.9576,-0.1569,,,,,
